Date,btc_usd,eur_brl,usd_brl
2004-02-23,,-0.00745151585196846,0.0
2004-02-24,,0.003932490379891629,0.0
2004-02-25,,0.0033144276445638,-0.00608729312834444
2004-02-26,,-0.02468056643222938,-0.0030622064841256957
2004-02-27,,-0.004478790731174298,-0.0085324555623989
2004-03-01,,-0.00255875609378875,-0.004130837880042759
2004-03-02,,-0.009923073329858534,-0.001036910708241634
2004-03-03,,-0.023632568870086246,-0.001038069505860606
2004-03-04,,0.005074225346472172,0.00034635521014370063
2004-03-05,,-0.0003481679056154263,-0.007617754258801401
2004-03-08,,0.007053045969741323,0.0024424178772344263
2004-03-09,,0.001902277379844719,0.002088424001689626
2004-03-10,,-0.004027437134093814,0.007294250518057543
2004-03-11,,0.0017619368882828557,0.00241378250076707
2004-03-12,,0.006631491282973245,-0.0027520245074936778
2004-03-15,,-0.0016326615346772266,0.0013798506442030956
2004-03-16,,0.006053489867689166,-0.0020668417916626103
2004-03-17,,-0.01023757822695226,0.0044874045945078045
2004-03-18,,0.006021669795618578,-0.001374634639924488
2004-03-19,,0.0048973554635560745,-0.0020646262050249
2004-03-22,,-0.002679015400856133,0.0037930750421628634
2004-03-23,,-0.00291472410205873,0.0006870812266950299
2004-03-24,,5.726090871549516e-05,0.005149284564226919
2004-03-25,,-0.006247436047053467,0.002390699981646316
2004-03-26,,0.010381755052488728,0.0006814628616955698
2004-03-29,,-0.005936715366818279,0.00034045880436295306
2004-03-30,,0.007465264395579263,-0.010551361229714229
2004-03-31,,-0.009803917571642118,-0.004127995753573921
2004-04-01,,0.004633873361747254,-0.002072553368290264
2004-04-02,,-0.0033806190590879304,0.0013845443357882736
2004-04-05,,-0.017420244710252497,-0.006221876310611996
2004-04-06,,-0.005763450358457933,-0.00034780087678332183
2004-04-07,,-0.00011772197731108047,-0.0013918534513867042
2004-04-08,,0.005974076364811287,0.004878110781072698
2004-04-09,,,0.0
2004-04-12,,,-0.001040229166213713
2004-04-13,,-0.014422361003108675,0.0034710136472084763
2004-04-14,,-0.0020183842028050902,-0.0017295449273045937
2004-04-15,,-0.0005650935829436543,0.010741558631351733
2004-04-16,,0.01413561116266937,-0.0030853831922671437
2004-04-19,,0.0056928575661308045,-0.0006877900499758782
2004-04-20,,-0.012517531647053493,0.0075705695636274495
2004-04-21,,0.0,0.0
2004-04-22,,0.0011819131014543238,-0.0006830106078354881
2004-04-23,,0.003453104374185667,-0.006151785768122697
2004-04-26,,-0.010352975891534832,0.0003438540314222305
2004-04-27,,0.0037743940088119654,0.0024063147731827605
2004-04-28,,0.0024870357473267823,0.010288138184666229
2004-04-29,,0.005375209115322743,0.006449359927875653
2004-04-30,,0.018624608921663954,-0.011804333364345165
2004-05-03,,-0.011333803959350464,0.016723557569663594
2004-05-04,,0.023540026982568074,-0.004363884204285462
2004-05-05,,0.004787872417350014,-0.004383011157442551
2004-05-06,,-0.0053039459805470646,0.01490007088774381
2004-05-07,,0.008069588584841858,0.021354731447362996
2004-05-10,,0.001018267787500804,0.026135224065554574
2004-05-11,,0.026618479464903366,-0.021330834125721454
2004-05-12,,-0.017230501565592027,0.02147047029889193
2004-05-13,,0.01865287389049053,-0.0025478137434639114
2004-05-14,,-0.0066536423910085185,-0.014048502804386964
2004-05-17,,0.006089311708814105,0.010686525822128923
2004-05-18,,0.0069052772041438,0.0025632479561585875
2004-05-19,,0.0042349261974001795,0.0012783472570851995
2004-05-20,,,0.025215448063330426
2004-05-21,,0.030390439541250425,-0.005915260155355262
2004-05-24,,-0.013228793954018991,-0.00501097151051122
2004-05-25,,0.00508417060973998,-0.0125904819882533
2004-05-26,,-0.009531157514888866,0.007013017334861926
2004-05-27,,0.011370047133218986,-0.012345690193501735
2004-05-28,,-0.0051825911472987984,-0.010256355001609152
2004-05-31,,,0.03205957746638721
2004-06-01,,0.02131926223553693,-0.012864803051817586
2004-06-02,,-0.01114341317934775,-0.004450076087813226
2004-06-03,,-0.008702975271963176,0.0070242894639083175
2004-06-04,,0.00587069320102418,-0.008560542179262165
2004-06-07,,0.0010877286660622154,-0.005436583900273129
2004-06-08,,-0.005220630855502839,-0.0006430402279619107
2004-06-09,,-0.011641531452923015,0.0051480155143908135
2004-06-10,,-0.0051480960411565135,0.0
2004-06-11,,-0.005147670952129202,0.004481414417424556
2004-06-14,,0.007298517467537513,0.009241569076882561
2004-06-15,,0.008354060992560752,-0.013893321125579616
2004-06-16,,-0.012011701220750237,0.004482925969387708
2004-06-17,,0.005427550457306918,-0.003187755880054155
2004-06-18,,-0.006207995288386892,0.0038374944503065667
2004-06-21,,0.009614577678130676,-0.002229999878474276
2004-06-22,,-0.0017216447489353248,0.0
2004-06-23,,-0.001805502381262425,-0.004150706120932712
2004-06-24,,-0.001889738520305162,-0.008656604928560796
2004-06-25,,-0.006951231174770034,0.005498046540663548
2004-06-28,,0.008879184606503943,0.005789683522914313
2004-06-29,,0.004940486753418183,-0.006395900328990178
2004-06-30,,-0.0070384849634055335,-0.007080809008615407
2004-07-01,,0.011200745456391381,-0.003889816458656492
2004-07-02,,-0.021671684432707505,-0.011064080832356327
2004-07-05,,-0.0006563259361805907,-0.004935868619518002
2004-07-06,,-0.004679572926579723,0.0069444931732576265
2004-07-07,,0.014022193098270241,-0.0042692975758196194
2004-07-08,,-0.004609473144796095,0.007915543837328176
2004-07-09,,0.011250050250982246,-0.004908411299823445
2004-07-12,,-0.004363771627315383,-0.0026306798073649773
2004-07-13,,-0.006466044670362159,0.001648570541871397
2004-07-14,,0.0019333569351902558,-0.004937493211584432
2004-07-15,,-0.0054356637236611105,-0.002646343697693121
2004-07-16,,-0.004536233708324233,-0.004643508091641602
2004-07-19,,0.0008235480686542562,-0.0029989419331178935
2004-07-20,,-0.0032640809061502685,0.003342242686837027
2004-07-21,,-0.008393168706259946,0.008660900092849921
2004-07-22,,0.00854751185261371,0.003962960714556596
2004-07-23,,-0.003412071424541474,0.004276319607638079
2004-07-26,,0.0030095589934255873,0.007206051286937187
2004-07-27,,0.008313377062986627,-0.007154495624534518
2004-07-28,,-0.01591635555761528,0.0
2004-07-29,,-0.0030794135085431273,-0.0062234043799359595
2004-07-30,,-0.003478449872484024,0.0006592266027991567
2004-08-02,,0.0021781244401142263,0.003293804485928753
2004-08-03,,-0.0019783401023004688,0.0016415346141351872
2004-08-04,,0.0012284710531149656,0.0006554752422125443
2004-08-05,,0.0048799317394614405,0.004585633503862985
2004-08-06,,0.004301273325634902,-0.011737859270067541
2004-08-09,,0.0056919790935285874,0.002639437706556391
2004-08-10,,0.0032969981412298566,-0.003948694895614446
2004-08-11,,-0.007585493662324083,0.0026429255212483405
2004-08-12,,0.0052979712447724925,-0.00032954395751105814
2004-08-13,,-0.0052975363412955945,-0.004943924483074125
2004-08-16,,0.0064295845099435756,-0.004306065324320318
2004-08-17,,-0.004770790142628711,-0.00399204383094709
2004-08-18,,-0.0049589854763560925,-0.004007964486620441
2004-08-19,,-0.0011905086458917635,0.0013413643026956024
2004-08-20,,-0.0025502691436730673,-0.007367740769224529
2004-08-23,,-0.011616602939075626,-0.0006747953674400842
2004-08-24,,-0.011500068177055511,-0.0023632578443097962
2004-08-25,,-0.006371573148273413,-0.001692005465796509
2004-08-26,,-0.0016603711977639657,0.000677916952263935
2004-08-27,,0.0022939430169075514,
2004-08-30,,-0.004777716313672631,
2004-08-31,,0.002558474647421649,
2004-09-01,,-0.00017206662129720662,
2004-09-02,,5.7365411104903785e-05,
2004-09-03,,0.002867627437744824,
2004-09-06,,-0.011494908755740219,
2004-09-07,,-0.005120033788264311,
2004-09-08,,-0.003808957351129627,
2004-09-09,,0.008405817352241218,
2004-09-10,,0.0017366257870228274,
2004-09-13,,0.0045362906697943295,
2004-09-14,,0.0005464830500077067,
2004-09-15,,0.0006324062017615262,
2004-09-16,,-0.009423109629602577,
2004-09-17,,-0.0019141250563545764,
2004-09-20,,-0.01232060238828725,
2004-09-21,,0.013239210717346683,
2004-09-22,,-0.002729352753786385,
2004-09-23,,0.010597985236041163,
2004-09-24,,-0.002679341294311244,
2004-09-27,,-0.007019632048713809,
2004-09-28,,0.005061903585094285,
2004-09-29,,-0.002055073258092621,
2004-09-30,,-0.0022043881410459543,
2004-10-01,,0.006860295276988948,
2004-10-04,,-0.01339609938482822,
2004-10-05,,-0.008369173795514495,
2004-10-06,,0.002036200336615668,
2004-10-07,,0.005153705763703664,
2004-10-08,,0.005390979994591927,
2004-10-11,,-0.0016319322903732836,
2004-10-12,,-0.011471427976905701,
2004-10-13,,-0.00026576216011486853,
2004-10-14,,0.013261641804550584,
2004-10-15,,0.01477881092188671,
2004-10-18,,0.0009479078056418011,
2004-10-19,,0.003013245141860521,
2004-10-20,,0.013218516414461812,
2004-10-21,,0.0009600567254834935,
2004-10-22,,-0.004147018449375928,
2004-10-25,,0.01790368200013326,
2004-10-26,,0.004842487608464285,
2004-10-27,,-0.0078103116266728945,
2004-10-29,,0.0022331109916859937,
2004-11-01,,-0.0068237225159402115,
2004-11-02,,-0.00583306126599803,
2004-11-03,,-0.005923643508838783,
2004-11-04,,0.009704591937283347,
2004-11-05,,-0.0019110070144631175,
2004-11-08,,0.0046177277216254975,
2004-11-09,,0.0022702522316115914,
2004-11-10,,0.00033555948460239904,
2004-11-11,,-0.007995073802321895,
2004-11-12,,-0.001324450629797691,
2004-11-15,,-0.0037247226455736637,
2004-11-16,,0.0017276855583923112,
2004-11-17,,0.0009613456925228192,
2004-11-18,,-0.006440305279764025,
2004-11-19,,0.0019900976374707113,
2004-11-22,,0.0014754026831222955,
2004-11-23,,-0.00937780220025175,
2004-11-24,,0.003975415850004271,
2004-11-25,,0.011480142369250546,
2004-11-26,,-0.0034077735322269875,
2004-11-29,,0.0025999254546096306,
2004-11-30,,0.006313744275078026,
2004-12-01,,-0.01280042397397596,
2004-12-02,,0.003007544431294029,
2004-12-03,,0.003677409834464518,
2004-12-06,,0.0009019064213291461,
2004-12-07,,0.00647650201084482,
2004-12-08,,0.006043143469843804,
2004-12-09,,-0.0025584960594201567,
2004-12-10,,0.0054367572892592975,
2004-12-13,,-0.0038267167251805345,
2004-12-14,,0.0005845648595550479,
2004-12-15,,0.003088066097362896,
2004-12-16,,-0.01403373924311102,
2004-12-17,,-0.0007032509630131578,
2004-12-20,,-0.005320173835834496,
2004-12-21,,-0.009904936868939784,
2004-12-22,,0.01026121233796018,
2004-12-23,,0.004385364033040018,
2004-12-27,,0.0069295857245430525,
2004-12-28,,0.0028814192048414178,
2004-12-29,,-0.0004183913978036413,
2004-12-30,,-0.01317183802466948,
2004-12-31,,0.0,
2005-01-03,,-0.006108253980710909,
2005-01-04,,-0.00401185756942346,
2005-01-05,,0.007684631710549894,
2005-01-06,,-0.005187973116301259,
2005-01-07,,-0.0017098521072368422,
2005-01-10,,-0.031143806200829682,
2005-01-11,,0.0027990649833218306,
2005-01-12,,0.005494309967542632,
2005-01-13,,0.0017240794337534115,
2005-01-14,,-0.008692913179919937,
2005-01-17,,-0.003325147509352644,
2005-01-18,,-0.0008266866618218405,
2005-01-19,,0.0055847518071256985,
2005-01-20,,-0.00910931174089058,
2005-01-21,,-0.0024020736427108336,
2005-01-24,,-0.003091574490318272,
2005-01-25,,-0.004592060098316364,
2005-01-26,,-0.00023968987158884403,
2005-01-27,,-0.003206084838838552,
2005-01-28,,0.0015630833119104626,
2005-01-31,,-0.01326568778063053,
2005-02-01,,-0.010949908456459267,
2005-02-02,,0.01165543312379591,
2005-02-03,,-0.014074640034753894,
2005-02-04,,-0.002559142260610714,
2005-02-07,,-0.007727931301250268,
2005-02-08,,-0.008629266986915018,
2005-02-09,,0.00980420802823967,
2005-02-10,,-0.006597149987283335,
2005-02-11,,0.007549361338011762,
2005-02-14,,-0.004570307279335162,
2005-02-15,,0.001093164497502075,
2005-02-16,,0.005054307322683194,
2005-02-17,,-0.003973420924690219,
2005-02-18,,-0.004550283091407481,
2005-02-21,,0.003224771764970047,
2005-02-22,,0.018880924489397488,
2005-02-23,,0.002787294819668551,
2005-02-24,,0.004703849448853159,
2005-02-25,,0.009576536474498631,
2005-02-28,,-0.00042158331385877545,
2005-03-01,,-0.012803524176170589,
2005-03-02,,0.002105597841725926,
2005-03-03,,0.010475737216801617,
2005-03-04,,0.014134107033283216,
2005-03-07,,-0.0019315936827541957,
2005-03-08,,0.014291698531176511,
2005-03-09,,0.015029622805094789,
2005-03-10,,0.009312308075038578,
2005-03-11,,0.001518637535514289,
2005-03-14,,-0.0011730278490603707,
2005-03-15,,0.011170954017146961,
2005-03-16,,0.005183858261228691,
2005-03-17,,0.0007608431571954899,
2005-03-18,,-0.023513153438928902,
2005-03-21,,-0.008507081809398742,
2005-03-22,,0.0014542826029189104,
2005-03-23,,-0.005256744506304867,
2005-03-24,,-0.003912317151345324,
2005-03-29,,-0.010815735081088684,
2005-03-30,,-0.009570936274742814,
2005-03-31,,-0.007120387866552114,
2005-04-01,,-0.003706274811620447,
2005-04-04,,-0.009073303544471667,
2005-04-05,,-0.012941069629371471,
2005-04-06,,-0.0006183843727750604,
2005-04-07,,-0.01086021671156312,
2005-04-08,,-0.0035033787588272247,
2005-04-11,,0.00499109625548777,
2005-04-12,,0.00131183832813897,
2005-04-13,,-0.008890161459456647,
2005-04-14,,-0.014320347588522742,
2005-04-15,,0.009738863972521772,
2005-04-18,,0.028428604257290546,
2005-04-19,,-0.0029518247393923724,
2005-04-20,,-0.010084519262230307,
2005-04-21,,-0.002243061431613791,
2005-04-22,,-0.0008429924983047732,
2005-04-25,,-0.018593743166420706,
2005-04-26,,-0.005031045658846045,
2005-04-27,,0.0005759982762016946,
2005-04-28,,-0.008347967753209229,
2005-04-29,,0.014675538794926446,
2005-05-02,,-0.013223557262179608,
2005-05-03,,-0.006474927225615157,
2005-05-04,,-0.002723546993244952,
2005-05-06,,-0.007965372797430259,
2005-05-09,,-0.014190722358353725,
2005-05-10,,-0.0020944058344072314,
2005-05-11,,0.012093208267295763,
2005-05-12,,-0.01701781217450926,
2005-05-13,,-0.006429389762443671,
2005-05-17,,0.004415135204977938,
2005-05-18,,-0.001308654133464593,
2005-05-19,,-0.0056782120601206465,
2005-05-20,,-0.008616551070632084,
2005-05-23,,-0.007396347163246331,
2005-05-24,,-0.0013048263675461413,
2005-05-25,,-0.0028538254114327533,
2005-05-26,,-0.009999670336021338,
2005-05-27,,-0.0006965466466194448,
2005-05-30,,-0.013872003688254142,
2005-05-31,,-0.02046440937110683,
2005-06-01,,0.00021653300463664316,
2005-06-02,,0.025577186679764274,
2005-06-03,,-0.01013050416777539,
2005-06-06,,0.004086522026120143,
2005-06-07,,0.011714371900425347,
2005-06-08,,0.009304888127085187,
2005-06-09,,-0.009877601105618417,
2005-06-10,,0.01680196636902731,
2005-06-13,,-0.02585374093434012,
2005-06-14,,-0.004028690104040611,
2005-06-15,,-0.01351878936861095,
2005-06-16,,0.01097041043807212,
2005-06-17,,-0.01042444055567382,
2005-06-20,,-0.005680592303967447,
2005-06-21,,-0.00842491060380779,
2005-06-22,,-0.006928510072995775,
2005-06-23,,0.0035618771201857413,
2005-06-24,,0.0048298735596419284,
2005-06-27,,0.0033864952400497472,
2005-06-28,,-0.01135912430169228,
2005-06-29,,-0.007598552894975796,
2005-06-30,,-0.005215489032348697,
2005-07-01,,-0.005726159404994435,
2005-07-04,,-0.014547545470051326,
2005-07-05,,0.010701738353897428,
2005-07-06,,0.006533258017185961,
2005-07-07,,0.016823953671358804,
2005-07-08,,-0.016618976537225993,
2005-07-11,,0.007312036682572742,
2005-07-12,,-0.0005925806884569118,
2005-07-13,,0.0014452663462953819,
2005-07-14,,-0.0034783492477560296,
2005-07-15,,-0.006609763156424586,
2005-07-18,,-0.0023549538607643417,
2005-07-19,,-0.007830945693377389,
2005-07-20,,0.011857992924334315,
2005-07-21,,0.003769547805532847,
2005-07-22,,0.013459679071494701,
2005-07-25,,0.00711748192463979,
2005-07-26,,0.033441395113891215,
2005-07-27,,-0.024710095227081785,
2005-07-28,,0.010409141045084835,
2005-07-29,,-0.01269854427868744,
2005-08-01,,-0.0003622794686360953,
2005-08-02,,-0.004530480179570473,
2005-08-03,,-0.00702686397440988,
2005-08-04,,-0.006233256477221838,
2005-08-05,,-0.0027671967418206878,
2005-08-08,,0.0027748753678977778,
2005-08-09,,0.0479652126854202,
2005-08-10,,-0.007217611697795556,
2005-08-11,,0.04209519528797334,
2005-08-12,,0.006261682591800266,
2005-08-15,,-0.024079237312085833,
2005-08-16,,0.0036733167249183296,
2005-08-17,,-0.004419424063112465,
2005-08-18,,-0.0029131962921962185,
2005-08-19,,0.034781449904440764,
2005-08-22,,-0.024906731383981584,
2005-08-23,,0.011444338261472398,
2005-08-24,,0.025117561841392133,
2005-08-25,,-0.018883569473068684,
2005-08-26,,0.0003388321246786674,
2005-08-29,,-0.01239799208609571,
2005-08-30,,-0.054707558813665846,
2005-08-31,,0.05395500602015546,
2005-09-01,,-0.04623540869205489,
2005-09-02,,0.05342188831229189,
2005-09-05,,0.0004454009290515426,
2005-09-06,,-0.01054898335463128,
2005-09-07,,0.00044994914138696274,
2005-09-08,,-0.006020271436864233,
2005-09-09,,-0.002819560182140246,
2005-09-12,,-0.0055852382392198585,
2005-09-13,,0.0020360194752164773,
2005-09-14,,-0.002802639785156824,
2005-09-15,,-0.01324431367694312,
2005-09-16,,0.0008544294476486858,
2005-09-19,,-0.00803924882879159,
2005-09-20,,-0.0029405186420656815,
2005-09-22,,-0.006401989805556285,
2005-09-23,,-0.013827518403091044,
2005-09-26,,-0.003707284578350789,
2005-09-27,,-0.00014730426605280567,
2005-09-28,,-0.00700101432654987,
2005-09-29,,-0.014546019146739475,
2005-09-30,,0.008284096339529201,
2005-10-03,,-0.00952312011089218,
2005-10-04,,0.01568508754794662,
2005-10-05,,0.010208595459833214,
2005-10-06,,0.02436341325564606,
2005-10-07,,-0.021739145309262353,
2005-10-10,,-0.011331133680781758,
2005-10-11,,-0.008011575252538816,
2005-10-12,,0.013123942181911818,
2005-10-13,,0.0012548300088539577,
2005-10-14,,-0.0014375418473812074,
2005-10-17,,-0.009449616639013558,
2005-10-18,,-0.0019750493429162574,
2005-10-19,,-0.00014937882710919226,
2005-10-20,,0.006348480217303054,
2005-10-21,,0.0030800305410776385,
2005-10-24,,0.0011468012298521124,
2005-10-25,,0.012637718187324731,
2005-10-26,,0.005218168567081127,
2005-10-27,,0.008748707920487542,
2005-10-28,,-0.016661844756455824,
2005-10-31,,-0.006806948402818036,
2005-11-01,,-0.0012896512863744825,
2005-11-02,,-0.00413230119485497,
2005-11-03,,-0.016893871842060038,
2005-11-04,,-0.01609136743424644,
2005-11-07,,-0.004213075299326796,
2005-11-08,,-0.013154334006647228,
2005-11-09,,-0.0026893525946524166,
2005-11-10,,-0.01375640176903814,
2005-11-11,,0.004279554747936176,
2005-11-14,,0.018268597947477927,
2005-11-15,,0.0019375032334834064,
2005-11-16,,-0.006613333146461509,
2005-11-17,,0.0031145898974791475,
2005-11-18,,0.016339343117322436,
2005-11-21,,-0.006148061878301747,
2005-11-22,,0.01967260090054168,
2005-11-23,,-0.003466763167285558,
2005-11-24,,-0.0027225300245502515,
2005-11-25,,-0.0076590637708701115,
2005-11-28,,-0.006036986036315528,
2005-11-29,,-0.008918196963778602,
2005-11-30,,0.007524583273802676,
2005-12-01,,0.004889159591024317,
2005-12-02,,-0.009156047755688679,
2005-12-05,,-0.00011596449458450842,
2005-12-06,,-0.008043042752346685,
2005-12-07,,0.0014423334294950685,
2005-12-08,,0.021058791942621502,
2005-12-09,,0.013686049700242897,
2005-12-12,,0.015419379100257258,
2005-12-13,,3.699903069609434e-05,
2005-12-14,,0.005777551337566855,
2005-12-15,,0.0118570162726368,
2005-12-16,,0.014592997388059192,
2005-12-19,,0.024246775192154457,
2005-12-20,,-0.024373197364504606,
2005-12-21,,-0.02024409920437853,
2005-12-22,,0.017438464142704557,
2005-12-23,,-0.011270368747832826,
2005-12-26,,0.008448973308388563,
2005-12-27,,-0.00025278861748645465,
2005-12-28,,0.0011559219123160602,
2005-12-29,,-0.006277971666589388,
2005-12-30,,0.004538540326344931,
2006-01-02,,-0.002855387116296848,
2006-01-03,,0.01616645260156102,
2006-01-04,,-0.01305561546589351,
2006-01-05,,0.0011565903763959273,
2006-01-06,,0.0009386117772580693,
2006-01-09,,-0.019331975650450972,
2006-01-10,,0.002684773734288326,
2006-01-11,,0.014598513974417582,
2006-01-12,,-0.009869448564472028,
2006-01-13,,0.0067547286756923786,
2006-01-16,,-0.0023936109041161613,
2006-01-17,,0.013269341313960625,
2006-01-18,,0.00645813937016837,
2006-01-19,,-0.010409267081323725,
2006-01-20,,-0.005115263701596318,
2006-01-23,,0.004743250267247534,
2006-01-24,,-0.010234583127054497,
2006-01-25,,-0.0003277007577309199,
2006-01-26,,-0.00914189717660352,
2006-01-27,,-0.01830542888001352,
2006-01-30,,0.0004493056785523919,
2006-01-31,,0.005164828624434792,
2006-02-01,,-0.0011915158954896032,
2006-02-02,,0.0022367352162697696,
2006-02-03,,-0.01234890327450655,
2006-02-06,,-0.020788560074022633,
2006-02-07,,0.009768825402705517,
2006-02-08,,-0.004380073092027037,
2006-02-09,,-0.0048967015511162115,
2006-02-10,,-0.009880090454604806,
2006-02-13,,-0.00403807291507563,
2006-02-14,,-0.00740713958208572,
2006-02-15,,-0.0034955137208441123,
2006-02-16,,-0.007449124150941566,
2006-02-17,,0.0035341011554443913,
2006-02-20,,-0.0006726513453733096,
2006-02-21,,0.021659036422673417,
2006-02-22,,-0.01205334285455295,
2006-02-23,,-0.0031383222499695718,
2006-02-24,,-0.0005116274443979218,
2006-02-27,,-0.002126129045491143,
2006-02-28,,-0.0008680114588422994,
2006-03-01,,-0.004975982544469404,
2006-03-02,,0.004484873534817746,
2006-03-03,,0.003239926581886321,
2006-03-06,,0.011342606220968499,
2006-03-07,,0.0007788829412935794,
2006-03-08,,0.010934282789535343,
2006-03-09,,-0.010200148630763461,
2006-03-10,,-0.007272067810822347,
2006-03-13,,-0.0011359625688052155,
2006-03-14,,0.00023524888509229847,
2006-03-15,,0.0005489096030388829,
2006-03-16,,0.004859183642199616,
2006-03-17,,0.00924228768027846,
2006-03-20,,0.009698605942278782,
2006-03-21,,-0.003252879343833004,
2006-03-22,,-0.001689324639955525,
2006-03-23,,-0.0061148746257688735,
2006-03-24,,0.0005803858906539006,-0.27008803800159686
2006-03-27,,0.016745360412870447,-0.0020420544827438603
2006-03-28,,0.013578731587082782,0.008091906297496898
2006-03-29,,-0.002101461924288728,0.024403670350384044
2006-03-30,,0.0016922949608699778,-0.012789311769510259
2006-03-31,,-0.016143041475182307,-0.011404004000977297
2006-04-03,,-0.008699954112131647,-0.008905492428076367
2006-04-04,,0.003618356992256766,-0.010428855939418447
2006-04-05,,0.002799792863975581,0.0038108835306993605
2006-04-06,,-0.0030597021254050727,-0.002062249195912802
2006-04-07,,-0.008478466730565737,0.0028179795290572685
2006-04-10,,0.005958573193302508,0.004074510048262203
2006-04-11,,0.0008461433990680778,-0.0032183562406752353
2006-04-12,,-0.00634103103189132,-0.0025737379435176733
2006-04-13,,3.872826698758658e-05,0.004316254330599678
2006-04-14,,-0.0003094453109814266,
2006-04-17,,0.001624814053977408,
2006-04-18,,0.008033723923225766,-0.006166227871216345
2006-04-19,,0.0006897046912890392,-0.006110463499153118
2006-04-20,,0.0012252762942359663,0.0016552303927361844
2006-04-21,,-0.0001912892108693054,0.0
2006-04-24,,-0.00011472253015520906,-0.001558050758166618
2006-04-25,,0.007000518955558643,0.00028366251601652515
2006-04-26,,0.001481557158417246,0.0016073783637471362
2006-04-27,,-0.002313916308325892,-0.007598966158898657
2006-04-28,,0.0014827964609407385,-0.004232933104008851
2006-05-01,,0.0008731726461539413,
2006-05-02,,-0.009368808421663433,-0.011892802393728363
2006-05-03,,-0.00042120584276583717,-0.00043504937551108736
2006-05-04,,0.00256647472750271,-0.002563008443861925
2006-05-05,,-0.0010316319771115356,-0.0027150081763499534
2006-05-08,,0.0009179835875441356,-0.05337869970419651
2006-05-09,,0.002139845382323591,0.05638865266132975
2006-05-10,,0.0006481828788444943,-0.002625154401245333
2006-05-11,,0.022101165137594636,0.017595979283754115
2006-05-12,,0.027625550847962366,0.02246493098571478
2006-05-15,,0.005550644484386469,0.013866834294613994
2006-05-16,,-0.006458127031336303,-0.010211612180829333
2006-05-17,,0.009695700725368184,0.019093408412755197
2006-05-18,,0.018018374137024118,0.008703533771668326
2006-05-19,,-0.008832083361093757,-0.0022706068316131756
2006-05-22,,0.05278733301839922,0.04542552127069177
2006-05-23,,-0.026746113156520868,-0.020593810521372546
2006-05-24,,0.04584823915936531,0.048010686069985375
