Date,ibovespa,ifix,ABEV3.SA,B3SA3.SA,BBAS3.SA,BBDC4.SA,CSAN3.SA,EGIE3.SA,EQTL3.SA,GGBR4.SA,HAPV3.SA,ITSA4.SA,ITUB4.SA,LREN3.SA,MGLU3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RAIL3.SA,RDOR3.SA,RENT3.SA,SUZB3.SA,VALE3.SA,VIVT3.SA,WEGE3.SA
2000-02-08,0.03089484718084523,,0.0,,0.02287046512334645,,,,,0.030534470389212753,,-0.005376544879795109,,0.0,,0.03225785442750673,0.02222225924525212,,0.0,,,,,0.05816332482943598,0.038235523505231406,0.0
2000-02-09,-0.0173927004174248,,0.11274127200157946,,0.0,,,,,0.0,,-0.027025865094883472,,0.0,,-0.025000094638378156,-0.021739165865611088,,0.14280791498493794,,,,,-0.016393122942084393,0.011330877971630793,0.0
2000-02-10,0.013234573280322515,,0.0,,-0.013664088530642826,,,,,-0.009259347205873292,,-0.005556093116491856,,0.0,,-0.025641233044899403,-0.02880021502975816,,0.0,,,,,-0.058823888244982636,0.01680758893905243,-0.017859947726483028
2000-02-11,-0.028004730165555825,,-0.037970418598888056,,-0.005038195016278779,,,,,-0.029906920700376483,,-0.027932866630685727,,0.0,,-0.03684223401100706,-0.032033467118704584,,0.0,,,,,-0.0522913466461854,-0.005510022333908626,0.027273827947611462
2000-02-14,-0.014599347453409295,,0.0,,-0.010126069934980886,,,,,-0.026974720071392677,,-0.022988425940390855,,0.0,,0.010928870062080875,-0.01418312686872325,,0.0,,,,,-0.012970088557156978,0.011357117037486208,0.0
2000-02-15,0.005724226948762512,,0.0,,-0.044756791180970645,,,,,0.009900599569196089,,-0.011764841742953558,,0.0,,0.056757138352174996,0.019182989361759217,,0.0,,,,,0.024498580091205202,-0.01396869748283791,-0.11504577314746989
2000-02-16,0.010657887394676546,,0.0,,0.022757416852301926,,,,,0.019607697266759372,,0.029761024059155483,,0.0,,0.03836289292818029,0.07999231422044462,,0.0,,,,,0.0,-0.0191666178667933,0.0
2000-02-17,-0.007343197879858709,,0.0,,-0.019633684201287083,,,,,-0.0019227859013265514,,0.011562177093898063,,0.0,,-0.03204414429049052,-0.00871370003918659,,0.0,,,,,-0.021738795948960443,0.005381592890751241,0.0
2000-02-18,-0.019689637910896063,,0.026312240787121244,,0.001335931483561259,,,,,-0.004816462234166763,,-0.02285751104417244,,0.0,,-0.007608189937923782,-0.021976344219245436,,0.0,,,,,0.0,-0.0332396456912496,0.0
2000-02-21,0.004255319148936065,,0.0,,0.042666024304075956,,,,,0.008712352854235439,,0.0,,0.0,,0.007692078718431139,-0.002336434428558465,,0.0,,,,,0.0,0.013985631577184465,0.0
2000-02-22,-0.011920903954802275,,-0.0564548842986804,,-0.014066107704910014,,,,,-0.007677455179163739,,0.0,,0.0,,-0.010178137473299875,-0.004504825988178807,,0.0,,,,,-0.02222239121941294,-0.022700820921292553,0.0
2000-02-23,0.019669506546972304,,0.01900657947365625,,0.023346387543857983,,,,,0.0,,-0.011696570239297266,,0.0,,0.033727713208365095,0.006877715036303078,,0.0,,,,,0.02272744949347638,0.0402822298172818,0.0
2000-02-24,-0.0031963214265686712,,-0.013333203643645652,,-0.04942952476108231,,,,,-0.023211039253358767,,0.0059177378559722715,,0.0,,0.04697600542243241,0.026963783020217624,,0.0,,,,,-0.011111325238233438,0.003392043562991054,0.0
2000-02-25,0.0006188118811880639,,-0.02702494277193912,,0.006666051723202893,,,,,-0.003960629393220949,,-0.017646759233486797,,0.0,,0.023728521291359383,0.026255826608528876,,0.0,,,,,-0.011235911852116476,-0.002817250541005012,0.0
2000-02-28,-0.013717883847753964,,0.0,,0.01324492968749702,,,,,-0.025844643413134194,,-0.005988302274437252,,0.0,,0.0,-0.019273053231413262,,0.0,,,,,-0.022727095961069033,-0.022599188925833014,0.0
2000-02-29,0.006669326797013042,,-0.013888578502071702,,-0.026144246800368975,,,,,0.0024486648954697987,,-0.024095935429447768,,0.0,,-0.004640234014257949,0.004347920096754665,,0.0,,,,,-0.05116260056648869,0.005780430267137815,0.0
2000-03-01,0.01659116647791614,,0.0,,-0.013422046555314315,,,,,-0.0065141566437180165,,0.0,,0.0,,0.008181894746419838,0.017315524633155555,,0.0,,,,,0.0049014823400233,0.0172416267801192,0.0
2000-03-02,0.003509162814014477,,0.0,,0.0,,,,,-0.0010246862717163685,,0.012344324081216662,,0.0,,-0.0011791536526193358,-0.0062978323193371155,,0.0,,,,,-0.02487777607469055,0.029661124215859314,0.0
2000-03-03,0.0341918294849024,,0.09581121513156465,,0.006802400421444643,,,,,-0.005128182216032395,,0.006098403937277119,,0.0,,0.01851845360878923,0.034258418285910475,,0.0,,,,,-0.012256120935438042,0.028806685537873244,0.0
2000-03-06,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0
2000-03-07,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0
2000-03-08,-0.01873121511378273,,0.0,,0.04054090791286846,,,,,0.0,,-0.024243314704373686,,0.0,,0.006817979114740913,0.023682975125441708,,0.0,,,,,0.0055708424646108146,-0.05333319360594413,0.0
2000-03-09,0.020073292129300535,,0.028300748157767952,,-0.03896137826448931,,,,,-0.0010309521788272047,,0.006212602044166404,,0.0,,0.03160263014549769,0.03527020612662901,,0.0,,,,,-0.02039793842621085,-0.014084700842878384,0.0
2000-03-10,-0.019839142091152784,,0.0,,0.0324325148871103,,,,,0.001032016138113434,,-0.012346437037235813,,0.0,,0.0021881193604662563,-0.02906736744840699,,0.0,,,,,-0.02313589804597449,-0.02142918530101834,0.0
2000-03-13,-0.03747264770240699,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,-0.039300981594686535,0.0,,0.0,,,,,0.0,0.0,0.0
2000-03-14,-0.021199204319408915,,-0.06255478239208412,,-0.07853371280028032,,,,,-0.03134056957989184,,-0.0437501714641817,,0.0,,-0.004545701787164624,-0.06438133009404134,,0.0,,,,,-0.052631665126987026,-0.036495595817640614,0.0
2000-03-15,0.009290442457322134,,0.0,,-0.012784455321559252,,,,,-0.025116267800971426,,-0.01960692707770262,,0.0,,0.0,0.012902614227633613,,0.0,,,,,0.0,-0.02424287009761472,0.0
2000-03-16,0.014958002531354264,,0.013399842068313461,,0.0071935053419414086,,,,,0.02620048314329404,,0.053333454144702586,,0.0,,-0.011415476660227353,0.0062839240326617585,,0.0,,,,,0.0166666630658745,0.006211154620053172,0.0
2000-03-17,-0.007425461965763547,,0.0,,-0.02857074887051625,,,,,-0.03191527132110339,,-0.012659003768919597,,0.0,,-0.013856500874354971,-0.010464604746642348,,0.0,,,,,-0.008470055120810116,-0.027160723058678005,0.0
2000-03-20,0.0008566044200788436,,0.0,,-0.04558846660255633,,,,,0.0,,0.006410557578401699,,0.0,,-0.01405159537701739,-0.029847791204629548,,0.0,,,,,-0.06310287851434337,0.015228484360720662,0.0
2000-03-21,0.046616455551751645,,0.0,,-0.006162713794885311,,,,,-0.01098857912308171,,0.00636991647019336,,0.0,,0.007125778487528267,0.0196901576890951,,0.0,,,,,0.031176504901674784,0.04656280608582697,0.0
2000-03-22,-0.001580984571771249,,0.039469075933805886,,0.0077509654918117565,,,,,0.013333022103535042,,0.03164467392371617,,0.0,,0.007122680230842171,0.002413958171846531,,0.0,,,,,0.018254553489189362,-0.00895846347129714,0.0
2000-03-23,0.0009282516107895766,,0.03796825752742139,,-0.0076913501025811515,,,,,0.030482380569709866,,-0.006134208067598679,,0.0,,0.006978731368092461,-0.00017214851882429993,,0.0,,,,,0.022408633129261002,-0.002711124685177535,0.0
2000-03-24,0.01876602476678846,,0.029253527416365,,0.013952846849294653,,,,,0.004468649254096402,,0.06789965522150876,,0.0006660204535129388,,-0.0046510240264107106,0.0,,0.0,,,,,0.05479484893707953,0.003021412862808104,0.0
2000-03-27,0.014779116465863495,,0.018966995377001306,,-0.021407200261942094,,,,,-0.004236572229682434,,0.005781263130108405,,0.0,,0.03738294152754196,0.07517650948226606,,0.0,,,,,0.025974022038601108,0.01807165606328609,0.0
2000-03-28,-0.032346578016991145,,0.0,,-0.028124174875419405,,,,,-0.02361745774348134,,-0.0172412037355264,,0.0,,-0.01351377466968906,-0.04192024576305242,,0.0,,,,,-0.030379840801069036,-0.05325434399696616,0.0
2000-03-29,-0.015541498527647524,,0.0,,0.012862066812419526,,,,,0.006755400515695786,,-0.017544089984486644,,0.0,,-0.019406108657576082,-0.0041747957440517736,,0.0,,,,,0.01879901558121544,-0.02187462770437265,0.0
2000-03-30,-0.02248933695230715,,0.046505775856753306,,-0.006350077023179024,,,,,-0.004329031650725734,,0.0,,0.0,,0.02444698913559651,-0.02314276590020037,,0.0,,,,,-0.0010250354825724894,-0.009585034176444629,0.0
2000-03-31,0.009803366011220005,,0.022219521751486893,,0.004792591942593294,,,,,-0.010869595931647269,,0.01190490101941255,,0.0,,0.0,0.012875496432464661,,0.0,,,,,0.026167270280662125,-0.01935446684922959,0.0
2000-04-03,-0.032267115600448926,,-0.005433714764446651,,-0.03497652847016297,,,,,-0.04395601510841807,,0.017646048578037643,,0.0,,-0.013637009767159869,-0.00847444435467104,,0.0,,,,,0.02499970347475111,-0.03618435737080272,0.0
2000-04-04,-0.02824006958538705,,-0.0054637405792994365,,0.0082378638300864,,,,,0.011264847064554662,,-0.00577986646483275,,0.0,,-0.013823998257063042,-0.005299064242797247,,0.0,,,,,-0.04878030273138145,-0.026962314469331727,0.0
2000-04-05,-0.0026256116481679914,,0.032963679302671745,,-0.019607434930117074,,,,,0.00022664292160112787,,-0.017441924442716084,,0.0,,0.028013546553674606,0.04193163739185257,,0.0,,,,,0.03846158448350412,-0.000350978059072804,0.0
2000-04-06,0.025846595668302053,,0.010636442971282412,,-0.016667461424148433,,,,,0.018181857376976973,,0.0059177378559722715,,0.0,,0.004568462456997047,0.014349160747573197,,0.0,,,,,0.012345437181342067,0.024561561541825094,0.0
2000-04-07,0.02146273183249736,,0.021050197554928207,,-0.0016951963469833409,,,,,0.00446486368395882,,0.0,,0.0,,0.0067644802929460734,0.00617886264757006,,0.0,,,,,-0.012194885982511283,0.04452010879617263,0.0
2000-04-10,-0.04173803814091581,,0.028842144406252324,,-0.032257636047840266,,,,,-0.01111129413643841,,-0.041176738825831505,,0.0,,-0.024697566161891893,-0.02230138005343807,,0.0,,,,,-0.013086336250263342,-0.01672103731760155,0.0
2000-04-11,-0.014538521122564485,,-0.007993764989799756,,-0.007017628137570231,,,,,-0.008989055874799812,,-0.01227057789445496,,0.0,,-0.020736627339454805,-0.024793314180104997,,0.0,,,,,-0.00025024109542548523,-0.03601148996446746,0.0
2000-04-12,-0.0130600399056775,,0.0,,0.021201472386726206,,,,,-0.0022677077288233427,,0.006212602044166404,,0.0,,0.03999989707302398,0.02322024649790788,,0.0,,,,,0.0,0.006571740746196486,0.0
2000-04-13,-0.05035839000183795,,0.0,,-0.015570614105902103,,,,,-0.04545420431149905,,-0.024691258284574302,,0.0,,-0.042986576478671434,-0.02269330242182166,,0.0,,,,,-0.024024097670618194,-0.044673855480260816,0.0
2000-04-14,-0.045609960647700176,,-0.0909009005525101,,-0.03339213484448178,,,,,-0.05476178367731632,,-0.08227890486545464,,0.0,,-0.05439717346616424,0.0,,0.0,,,,,-0.05128194645424078,0.0,0.0
2000-04-17,0.001487089360551641,,0.0,,0.027272367045407364,,,,,-0.017632569916912533,,-0.04138026898313518,,0.19920101498830745,,2.534269688148072e-05,-0.11016957677759309,,0.0,,,,,-0.02702702134571855,-0.04676247373509834,0.0
2000-04-18,0.03995680345572361,,0.0,,0.026548430117344868,,,,,0.04615396117668702,,0.07194355696817833,,0.0,,-0.025000094638378156,0.0310480264899875,,0.0,,,,,0.0,0.05282976845159881,0.0
2000-04-19,-0.03128245067497404,,0.0,,-0.046551560513588885,,,,,-0.01887263750843715,,-0.04697894793670243,,0.0,,-0.038461687792327615,-0.06004049825503621,,0.0,,,,,-0.02500004861069549,0.025090041466464763,0.0
2000-04-20,0.01855822055473677,,0.0,,0.012658409484848754,,,,,0.06170412878235054,,0.0140830940622243,,0.0,,0.007999650945531567,0.00235778234248607,,0.0,,,,,0.04985779085733322,-0.01468525528096376,0.0
2000-04-21,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0
2000-04-24,-0.0269025850161152,,0.0,,0.0,,,,,-0.011764900376226572,,-0.006945120765665336,,0.0,,-0.018518310395150284,-0.019607481634083324,,0.0,,,,,-0.009498515006178376,-0.041518734960557246,0.0
2000-04-25,0.041030147357036695,,0.0,,0.00357112279166083,,,,,0.030952447070939026,,0.013987104001628836,,0.0,,0.06469016080197587,0.0900000256153124,,0.0,,,,,0.0408221320930755,0.036653040173012075,0.0
2000-04-26,0.0029218881890786808,,0.0,,0.014235351379461303,,,,,-0.00023074140849288494,,-0.013794163600729936,,0.0,,-0.012658066098974463,-0.014862383470105267,,0.0,,,,,0.05027669842139448,-0.007143089968475569,0.0
2000-04-27,-0.0003884500841642158,,0.022219521751486893,,0.0,,,,,0.016400379074552163,,0.020980374390459744,,0.0,,0.0,0.0011176858631301023,,0.0,,,,,-0.02756915656384662,-0.025179427698123535,0.0
2000-04-28,0.006347150259067291,,0.03260532524966142,,0.05263226005056776,,,,,-0.009090649241524806,,0.061643938106233476,,0.0,,0.025641125194884706,0.00018585990835551236,,0.0,,,,,0.030927932179953377,-0.003321188214511661,0.0
2000-05-01,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0
2000-05-02,-0.0009010168618870384,,0.0,,0.03166593213690039,,,,,3.6518786741955447,,-0.05161431918701509,,0.0,,0.0074994605612435095,0.02418181925943408,,0.0,,,,,0.002749809883565657,0.06627144010714447,0.0
2000-05-03,-0.02673280082452978,,0.0,,-0.00646193301342779,,,,,-0.03478288703408061,,-0.013604311903916755,,0.0,,-0.012406897129723649,-0.003269285801981492,,0.0,,,,,-0.007728556849341817,-0.008680298622064653,0.0
2000-05-04,-0.009199814679992091,,-0.010524499730101944,,-0.016260675281976278,,,,,0.009009191369247604,,-0.02068867642281258,,0.0,,-0.0075374669875178935,-0.0023689334005149165,,0.0,,,,,-0.007537735824168057,-0.008756305972734135,0.0
2000-05-05,0.01656646626586511,,0.0,,-0.018181421847577428,,,,,0.017857074258640804,,0.028168244185140967,,0.0,,-0.0025317835955416257,0.002374558571626828,,0.0,,,,,0.012658275204782576,-0.021201060319062548,0.0
2000-05-08,-0.021487711920094577,,0.0,,-0.013468364433448121,,,,,-0.017543793436467503,,-0.013699265857096798,,0.0,,-0.02284292734502591,0.0010932225212718638,,0.0,,,,,-0.01250004618016154,-0.028881789289879722,-0.04999787825066471
2000-05-09,-0.02075078906722183,,0.0,,-0.0017058145121252588,,,,,-0.035714290795656245,,-0.013887514883824892,,0.0,,-0.017558012410227142,0.0009099670503682766,,0.0,,,,,-0.01265827520478291,-0.040892378313584055,0.0
2000-05-10,-0.010149499382800742,,0.0,,-0.01880385511030247,,,,,-0.03703704250177575,,-0.014086355399875017,,0.0,,-0.0032784938277755638,-0.018003171423062736,,0.0,,,,,0.025641122798508498,-0.029069483974487054,0.0
2000-05-11,0.004503256200637296,,0.0,,0.010452651291678938,,,,,0.009615654228698256,,0.014287615834334355,,0.0,,-0.04217476125904296,-0.01629603524963008,,0.0,,,,,-0.03000009138810955,0.07385218903175272,0.0
2000-05-12,-0.002758810952479429,,0.0,,0.008621447975092567,,,,,-0.028571615023803343,,0.0,,0.0,,-0.016921048888841272,-0.001129678772518461,,0.0,,,,,-0.012886646760668086,0.020446393956603304,0.0
2000-05-15,0.04128916245936787,,0.021274427009353225,,0.01880337749142713,,,,,0.0,,0.056337339154017396,,0.0,,0.07045302963501765,0.017715687101044875,,0.0,,,,,0.015665694012603204,0.030965699062995844,0.0
2000-05-16,0.020191285866099973,,0.0,,0.0,,,,,0.009803727050415878,,0.03333333333333344,,0.0,,0.023684174698294314,0.032407302423111295,,0.0,,,,,0.025707342041439762,0.0035332937551137977,0.0
2000-05-17,-0.03183593750000002,,0.0,,0.015099982251089106,,,,,-0.0194172489195793,,-0.019355670099744593,,0.0,,-0.02827788151389865,-0.011121018924121873,,0.0,,,,,0.019548465905120382,-0.06126741675096303,0.0
2000-05-18,-0.016407773518929414,,-0.062494193181507285,,-0.029751560316265024,,,,,-0.05940617959827266,,-0.006579257624104717,,0.0,,0.005291295545094554,0.004534721586339829,,0.0,,,,,0.020157527375428863,-0.020630584623006043,0.0
2000-05-19,-0.02051001572434541,,0.0,,0.020443365276180625,,,,,-0.03157883083413793,,-0.013244195063649822,,0.0,,-0.02894750911157562,-0.022571140766893483,,0.0,,,,,0.024096382155155194,-0.0042125419601393155,0.0
2000-05-22,-0.03043205137153626,,-0.011109013583699756,,-0.021703718333137223,,,,,-0.021739220804414705,,-0.04026952295102548,,0.0,,-0.04067748001108873,-0.029004359033281912,,0.0,,,,,-0.02352940853520613,-0.034230515806172646,0.0
2000-05-23,-0.021884673529623533,,0.0,,-0.042661383422435195,,,,,-0.044444367719504,,-0.006990947089965727,,0.0,,0.07065192206374382,0.01312764471106509,,0.0,,,,,-0.048192764310310277,-0.03624063193369642,0.0
2000-05-24,0.042614263634356275,,0.0,,0.03208578681912089,,,,,-0.011627399576179864,,0.021125740022327033,,0.0,,0.010553776973886153,-0.0163374268953016,,0.0,,,,,-0.01265827520478291,0.039255908768509595,0.0
2000-05-25,0.0014118311449951015,,0.0,,-0.032815888382374814,,,,,0.023528841627464603,,0.0,,0.0,,0.005196190653577792,0.014318210810184251,,0.0,,,,,0.0,-0.001988172748839223,0.0
2000-05-26,0.025095164246440094,,0.0,,0.0392868411803835,,,,,0.05747132331682159,,0.00689680407298332,,0.0,,-0.012961508677350797,-0.011670014300300235,,0.0,,,,,0.01794866630184555,0.03585679260880359,0.0
2000-05-29,0.015885022692889494,,0.005617079455835672,,-0.006873792597542727,,,,,0.021738701179029984,,0.01369767986294268,,0.0,,0.0,0.009331838151526828,,0.0,,,,,-0.0050376851724962535,0.0,0.0
2000-05-30,0.03222094361334871,,0.0,,0.01730158469274401,,,,,0.06383033367599622,,0.02027014157528928,,0.0,,0.04999996125913109,0.0030190233481277584,,0.0,,,,,0.050632903915034166,0.0807693771899165,0.0
2000-05-31,-0.019148796642402766,,0.027928983000684138,,-0.047619690246016866,,,,,0.05000020317350651,,-0.013244195063649822,,0.0,,0.015037571791839843,-0.01467236694920504,,0.0,,,,,0.007710711099329082,-0.021352479685069814,0.0
2000-06-01,0.03296115531189403,,0.0,,0.02321484274666008,,,,,0.03809470258667336,,0.006711722294306055,,0.0,,0.03706211624058531,0.05001846678069777,,0.0,,,,,0.006695677176188131,0.01781793872518067,0.0
2000-06-02,0.04996763754045297,,-0.010867766935891199,,0.029667854804713123,,,,,-0.009174059774914811,,0.039999301978755675,,0.0,,0.07140280579585667,0.05690905267974267,,3.7185727057082962,,,,,-0.0023756194456802104,0.045016551616269274,0.0
2000-06-05,-0.012267291332757946,,0.0,,-0.025423588347452508,,,,,0.009259002416540207,,0.006410557578401699,,0.0,,0.019999874750166402,-0.003956443439797175,,0.0,,,,,0.0238097089931657,-0.008547127135031696,0.0
2000-06-06,-0.004743181676340247,,0.0,,0.0,,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0
2000-06-07,0.02038000877908064,,0.043950738568980574,,0.03304341403420641,,,,,0.018348704327154852,,0.012739640565523125,,0.0,,0.013049791671783106,0.07841086445713974,,0.0,,,,,-0.009302233460312004,-0.023448363378995585,0.0
2000-06-08,0.0078048180924286115,,0.04210202887539016,,-0.015151204414068142,,,,,0.0,,0.012576787687781588,,0.0,,0.010775038794680558,0.005124684103553712,,0.0,,,,,0.009389577502332491,0.02048039771434107,0.0
2000-06-09,-0.003475821696444892,,0.0,,0.005128480432623261,,,,,-0.009008976028965887,,0.0,,-0.1666664634667303,,0.012765934978463234,-0.0001590778818634231,,0.0,,,,,0.023255628870033185,0.02768096589275415,0.0
2000-06-12,-0.014992045037327095,,0.010098985210068578,,-0.013606453958769027,,,,,-0.027271974631772333,,-0.012420576731272615,,0.0,,-0.02310952754060991,-0.005896376230660194,,0.0,,,,,-0.06590878156823443,-0.01010060101911825,0.0
2000-06-13,0.015965707895881254,,0.0,,0.01551731530096756,,,,,-0.009346422807961274,,0.006288140570682721,,0.0,,-0.008602168239556396,-0.0009619839564510846,,0.0,,,,,-0.026764123333292034,0.0034014712329675234,0.0
2000-06-14,0.00073376543964776,,0.0,,-0.028862245214048454,,,,,-0.009433700601605643,,0.018750001573065944,,0.0,,-0.015184299247354316,-0.011072014359142401,,0.09890659539839342,,,,,0.02499970347475111,0.005423581017628409,0.0
2000-06-15,0.011914945618966222,,0.0,,0.047203495754867264,,,,,-0.05714300240226544,,0.012270207307154113,,0.0,,0.004405434088263327,0.000811595002131904,,0.0,,,,,-0.012194885982511283,0.0013482405881339865,0.0
