Price,Close,High,Low,Open,Volume
Ticker,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA
Date,,,,,
2007-10-26,18.95197296142578,19.13613053186373,15.712966949843697,17.332469439086896,159020400
2007-10-29,17.332477569580078,18.740740545631525,17.332477569580078,18.740740545631525,23786900
2007-10-30,16.872079849243164,17.46788384595701,16.796250606549094,17.332473893662772,11865000
2007-10-31,17.603296279907227,17.874116222675028,17.05623987154473,17.072489440025393,8228100
2007-11-01,17.841623306274414,17.863289405135944,17.126659606483635,17.65746559833722,7338400
2007-11-05,17.224145889282227,17.82536642099866,17.224145889282227,17.4408026440926,6230600
2007-11-06,17.874122619628906,17.874122619628906,17.33248254024621,17.657465761398655,3861500
2007-11-07,18.41575813293457,18.67032956830671,17.49496981304936,17.608713705631303,5589300
2007-11-08,18.41575813293457,18.930316494005048,17.80370441645316,18.41575813293457,6240500
2007-11-09,20.040678024291992,20.473989568335497,18.46992135266781,18.46992135266781,25327300
2007-11-12,19.851106643676758,20.149008227694985,19.439459090399573,19.553202993465923,5747600
2007-11-13,19.39071273803711,20.06776277823528,19.174057964889343,19.861938987481068,2585700
2007-11-14,19.71569061279297,20.24107984219799,19.677775990037716,19.905263726569217,1836000
2007-11-16,19.092803955078125,19.932345276034656,18.908646330736076,19.7590206962059,3052200
2007-11-19,18.090768814086914,19.168630779634654,17.890360615188886,19.168630779634654,3042200
2007-11-21,17.32706069946289,17.836202507142705,16.81791889178308,17.836202507142705,5994300
2007-11-22,17.576210021972656,18.144931337214175,17.251225970507864,17.332471725100106,1226400
2007-11-23,17.2783145904541,17.819955585841043,17.2783145904541,17.738708765020448,1173500
2007-11-26,17.06166648864746,17.684553552011955,16.845010612871278,17.440815046078306,1513400
2007-11-27,16.24919319152832,16.95874100495821,16.24919319152832,16.899161332427806,4565900
2007-11-28,17.494964599609375,17.494964599609375,16.53084644584125,16.682504924090132,4233500
2007-11-29,18.729915618896484,18.735331110762633,17.52205637963779,17.52205637963779,6881800
2007-11-30,18.361595153808594,19.499038223714994,17.874118371738742,19.417791404639207,6279200
2007-12-03,17.603296279907227,18.388674527172295,17.603296279907227,18.388674527172295,2495900
2007-12-04,17.657461166381836,18.036609536522192,17.229566152231172,17.332478029800043,2452000
2007-12-05,18.686573028564453,18.903229774212956,17.879528820525223,17.879528820525223,4189800
2007-12-06,19.065723419189453,19.065723419189453,18.632411945928983,18.691990594721226,3771800
2007-12-07,19.228219985961914,19.30946681237965,18.800323890388082,19.076561447254278,1629300
2007-12-10,19.41779327392578,19.49904010082293,19.092810098722452,19.11989168562396,1283200
2007-12-11,19.282386779785156,19.753615155574696,19.239056646101563,19.499043646782166,2232200
2007-12-12,19.444873809814453,19.531536113722026,19.17405385182925,19.2065509244244,1793600
2007-12-13,19.471956253051758,19.493622346534387,18.30742955576538,19.228217866853168,2219500
2007-12-14,19.255292892456055,19.57486043081004,19.119882953597443,19.282374466989438,1968100
2007-12-17,18.144933700561523,19.125302504032888,18.14493370056152,18.794901888148377,1782700
2007-12-18,17.874122619628906,18.72991493682617,17.874122619628906,18.415762699011598,2445200
2007-12-19,18.009525299072266,18.274929738919955,17.60329540510823,18.036606878764786,2770700
2007-12-20,17.874122619628906,18.085361919997286,17.760378698844843,17.90662176822132,1706800
2007-12-21,18.578250885009766,18.578250885009766,18.009529319730472,18.144939314615662,1676700
2007-12-26,18.52408790588379,19.038646305029115,17.874119510447194,18.632416316155314,1793500
2007-12-27,18.280338287353516,18.686568027072482,18.17742749712025,18.5024104624189,1362800
2007-12-28,18.578250885009766,18.578250885009766,17.863286277311357,18.302015404568696,1549000
2008-01-02,18.06368064880371,19.146959897696075,18.06368064880371,18.361584095202065,2537800
2008-01-03,17.874122619628906,18.247853530573508,17.77121174837565,18.139527167651316,1060200
2008-01-04,16.41168975830078,17.874118008607116,16.249198189642833,17.874118008607116,6842000
2008-01-07,15.56131649017334,16.73125877279997,15.247165340821677,16.73125877279997,8311000
2008-01-08,16.22212028503418,16.503772332379512,15.658814124150647,15.978381843671798,2804300
2008-01-09,15.924216270446777,16.232950914400604,15.572150466518668,15.815888887059238,2585100
2008-01-10,15.165922164916992,16.19503810520278,15.165922164916992,16.14087389085164,2690300
2008-01-11,15.40965747833252,15.864635133376668,15.003427502978546,15.106338352905587,5033800
2008-01-14,14.62427806854248,15.680476342286799,14.190966539009324,15.442154484495472,3665100
2008-01-15,13.275590896606445,14.705519559885868,13.113098345627316,14.46178228306099,7954900
2008-01-16,13.546414375305176,13.703489413180613,11.499015128139016,12.241062265001485,11694900
2008-01-17,14.023058891296387,14.050141510423927,12.544381979110021,13.600580363869588,8398000
2008-01-18,13.486832618713379,14.705522331845843,13.443501470236956,14.07722016238968,7408300
2008-01-21,12.647292137145996,12.674373719476119,11.823999223918097,12.273560309032675,4206000
2008-01-22,12.782705307006836,13.270181142351488,12.186901049098307,12.36022569872339,8130800
2008-01-23,11.807744979858398,12.457713029413942,11.564007736096872,12.403548853101691,6326400
2008-01-24,13.351426124572754,14.07722382522441,12.300644209240362,12.728540315740872,8678200
2008-01-28,13.865979194641113,14.055553332737164,12.92894258128422,12.999355301270555,3592700
2008-01-29,14.082639694213867,14.889683152718414,14.050141584186488,14.32637810215993,2709300
2008-01-30,14.299298286437988,14.326380911017585,13.329763054611327,14.071809405451855,4661000
2008-01-31,13.920145988464355,14.212631000305805,13.508499536198201,14.082637546921147,4017600
2008-02-01,14.759688377380371,15.030508347607533,13.920146882914645,14.245130020710281,4428700
2008-02-06,13.893058776855469,14.440115024542727,13.871393725007229,14.440115024542727,3953700
2008-02-07,13.324344635009766,14.028476244409749,13.048108102156938,13.9093158124933,4524100
2008-02-08,12.739371299743652,13.589745817752979,12.739371299743652,13.216013979772514,4133000
2008-02-11,13.470579147338867,13.470579147338867,12.901856869764702,12.94518800236215,3478100
2008-02-12,13.811819076538086,13.97431065243533,13.540999094645182,13.654742991154004,5140100
2008-02-13,13.941804885864258,14.272205412880663,13.60598887130933,13.920139836423138,2008100
2008-02-14,13.757654190063477,14.185550236082696,13.30809308377919,14.104304452170343,2081900
2008-02-15,13.318925857543945,13.752237384928373,13.23226355206706,13.459752362217927,1789300
2008-02-18,13.427258491516113,13.643914323551591,13.37851080017107,13.541002415923554,405200
2008-02-19,13.026444435119629,13.69266256594787,13.026444435119629,13.541002960871356,1477200
2008-02-20,14.353459358215332,14.732607754501036,13.82265242989236,14.088055894053845,9454000
2008-02-21,13.8713960647583,14.998006844483607,13.8713960647583,14.759685035379418,2810400
2008-02-22,13.676405906677246,14.136799975501424,13.432667566389151,13.97430740427736,1670800
2008-02-25,13.865979194641113,14.001389145696015,13.513913528517557,13.725152721572503,1380600
2008-02-26,13.974308013916016,14.201796797077256,13.568078117777805,13.627658833135479,1271000
2008-02-27,14.570116996765137,14.570116996765138,13.9201495629404,13.963480725195383,2063700
2008-02-28,15.008843421936035,15.008843421936035,14.299295333998117,14.543033739406244,2150200
2008-02-29,14.353459358215332,15.220083526085322,14.353459358215332,14.727191230771668,1981000
2008-03-03,15.057591438293457,15.203834484794614,14.36970943022918,14.461788270645133,2175700
2008-03-04,14.380542755126953,15.274249654214358,14.19096956620189,15.057592810134746,3010200
2008-03-05,14.949264526367188,15.0575919088264,14.515951897241331,14.618863788709469,2672900
2008-03-06,14.364289283752441,14.992591436456905,14.364289283752443,14.813850324620223,1056300
2008-03-07,14.006815910339355,14.461793761238779,13.985149806440955,13.985149806440955,2089900
2008-03-10,13.995975494384766,14.515949317200917,13.757653642379285,14.245129359543467,1538500
2008-03-11,14.813849449157715,14.830097982757865,14.250543534176943,14.407619579618267,2645600
2008-03-12,14.727185249328613,15.030503223306887,14.358870050092785,14.895093284358177,2040400
2008-03-13,14.245122909545898,14.580939959550058,14.08263142176382,14.380532827062858,1620600
2008-03-14,13.790153503417969,14.586364941464366,13.324343819458337,14.543033784047276,1751900
2008-03-17,13.790153503417969,13.790153503417969,13.790153503417969,13.790153503417969,0
2008-03-18,13.486832618713379,13.703488361095493,13.015606508169293,13.226845727854844,1893100
2008-03-19,12.836858749389648,13.627652058178098,12.836858749389648,13.508491719799103,1788600
2008-03-20,12.457718849182129,12.809784610039772,12.414387694508823,12.473968419595701,3155500
2008-03-24,12.945201873779297,13.351432064586787,12.631050567545378,12.668965220058588,1379900
2008-03-25,13.459746360778809,13.45974636077881,13.015601984971068,13.275588785478666,1961400
2008-03-26,14.218050956726074,15.165921020507811,14.093473996286463,14.651362572644887,9199800
2008-03-27,13.811819076538086,14.348042516714484,13.811819076538084,14.245130634328232,2464300
2008-03-28,13.811819076538086,14.077222534821582,13.29726069770307,13.882231817267892,1917100
2008-03-31,12.809785842895508,13.676410052864608,12.788120780021847,13.649328465998453,4325300
2008-04-01,12.961441993713379,13.29725812782561,12.918110846308702,13.10768500361518,4356200
2008-04-02,13.026444435119629,13.129356346889283,12.891034405510915,13.069775603270557,4605800
2008-04-03,13.974308013916016,13.974308013916016,12.907277858640894,12.993940153836029,4333000
2008-04-04,14.348041534423828,14.608028451298784,13.811818130958171,13.974309695730973,2783000
2008-04-07,13.83890438079834,14.770526030071837,13.83890438079834,14.35346289792482,1969700
2008-04-08,13.373087882995605,13.84431396329311,13.16726416612175,13.83889744094422,2517600
2008-04-09,12.945201873779297,13.600587118825715,12.939785347263582,13.41101282316286,2456600
2008-04-10,12.322307586669922,13.107685846091725,12.268143390658745,13.048105127169817,10780700
2008-04-11,12.349390983581543,12.560631275769449,12.035239840249444,12.235647085023354,2425100
2008-04-14,11.731921195983887,12.31689229874693,11.661508457276502,12.31689229874693,5167600
2008-04-15,11.293192863464355,12.024406983116732,10.80030060473416,11.86733090591233,5232000
2008-04-16,11.872747421264648,11.872747421264648,11.163199395398259,11.645258607149964,7418500
2008-04-17,11.163199424743652,11.81316672885408,11.103618701122457,11.780668621922608,6334000
2008-04-18,11.293192863464355,11.888996999221707,11.136116786259956,11.488182537767784,5056000
2008-04-22,11.509848594665527,11.509848594665527,11.184864427726321,11.428602811204772,2774000
2008-04-23,11.103619575500488,11.737338392596808,11.10361957550049,11.59651187400915,8980100
2008-04-24,10.859878540039062,11.060285738377505,10.626974273180904,10.989873012694067,7175100
2008-04-25,11.439434051513672,11.439434051513672,10.919459259896858,10.919459259896858,3976600
2008-04-28,11.916077613830566,12.23564523248553,11.62900809940096,11.748169536720773,8666400
2008-04-29,11.499014854431152,12.051487801593334,11.48818180846418,11.916077826294533,4351600
2008-04-30,13.486832618713379,13.7630690776616,11.509847290695486,11.721086510381038,18569100
2008-05-02,15.30133056640625,15.425907523074574,13.887649783485495,14.299296322694888,27009400
2008-05-05,14.62427806854248,15.079255691100386,14.326376521125457,14.938429185728065,6451400
2008-05-06,14.088048934936523,14.488862195052466,14.0393012785485,14.488862195052466,6034000
2008-05-07,14.380542755126953,14.683861923599851,13.947231133160525,14.136805355181988,7544300
2008-05-08,14.759688377380371,14.960095609910798,14.3642914687918,14.488868407153207,5604500
2008-05-09,14.082639694213867,14.23429926283545,13.568081292148305,13.865983905537526,8283900
2008-05-12,14.75427532196045,14.927599978349978,14.32638020563586,14.434707599331094,5868400
2008-05-13,14.792182922363281,15.247160445427262,14.61885834845242,14.91134434174896,4242600
2008-05-14,14.326375961303711,14.949261648078627,14.250545671776443,14.808435148209284,3920800
2008-05-15,14.050142288208008,14.32637882002305,13.871401124456666,14.32637882002305,3334200
2008-05-16,14.591778755187988,14.66219148550209,14.245128527137378,14.353456917108712,4120400
2008-05-19,14.515951156616211,14.895099558619588,14.515951156616213,14.73260797667316,2155000
2008-05-20,14.407621383666992,14.57011293859074,14.098886809454202,14.353457187660371,2224200
2008-05-21,14.299298286437988,14.515954117592287,14.25596712020713,14.348045977584768,1829600
2008-05-23,14.1476411819458,14.326382390240484,14.028479687684943,14.18555582717549,1338400
2008-05-26,14.10971736907959,14.28845847432638,13.979723931908833,14.245127328602793,493600
2008-05-27,14.5430269241333,14.570108497333555,14.028468768562078,14.136797127554692,2435700
2008-05-28,14.732608795166016,15.068425025337765,14.456372264033314,14.62428037911919,5616300
2008-05-29,14.705525398254395,16.03796029966296,14.499702658347074,14.824686856234257,7536700
2008-05-30,14.515951156616211,14.895099558619588,14.245131164641311,14.792187672402166,4769400
2008-06-02,14.353459358215332,14.548450080087553,14.196383269352427,14.315544725206015,2734100
2008-06-03,13.64932918548584,14.342627763529421,13.541000766118344,14.342627763529421,6428900
2008-06-04,12.999359130859375,13.573497203205381,12.93436188064273,13.573497203205381,9942700
2008-06-05,13.270173072814941,13.394749959841239,13.026434786810643,13.30267116658359,4871400
2008-06-06,12.457718849182129,13.297260358388526,12.360223492893136,13.210598049041913,5692200
2008-06-09,12.641871452331543,12.92352436146715,12.116481283175194,12.663536504444233,5635000
2008-06-10,12.2952241897583,12.668954917550302,12.03523629391244,12.425217621133253,3636500
2008-06-11,11.78066635131836,12.376470373406534,11.704837105394844,12.284391560601124,4312200
