Price,Close,High,Low,Open,Volume
Ticker,HAPV3.SA,HAPV3.SA,HAPV3.SA,HAPV3.SA,HAPV3.SA
Date,,,,,
2018-04-26,81.53695678710938,85.66652592966578,79.57468617128777,84.9343334003524,1956933
2018-04-27,82.00555419921875,83.90925158525906,80.54116930280414,81.97626769300994,932166
2018-04-30,80.98048400878906,82.00555644363325,80.68761149043854,81.56623649373705,370366
2018-05-02,79.98470306396484,81.8591139373253,79.07678413339232,79.07678413339232,428333
2018-05-03,80.51188659667969,81.71267809739771,78.49103564217513,79.39895461873498,790600
2018-05-04,78.3446044921875,81.0390752181759,77.31953192140176,81.0390752181759,632800
2018-05-07,79.07678985595703,79.07678985595703,77.90527738914264,78.05171737852535,375200
2018-05-08,79.07678985595703,79.95542234400601,78.49103734667347,79.51610237585788,315733
2018-05-09,78.7839126586914,79.34037867939415,77.81742061183874,79.07679264779708,333066
2018-05-10,79.66253662109375,80.95119502789649,78.43245122652172,79.36965666344675,396433
2018-05-11,80.83404541015625,82.59131034334867,80.48259987176485,80.51188637927687,586000
2018-05-14,80.01399230957031,81.82983023288553,80.01399230957031,81.6833902490865,350433
2018-05-15,84.78788757324219,85.22720008131586,82.0055576428658,82.29843016549923,900866
2018-05-16,87.306640625,87.306640625,83.61639133660867,84.78789644623366,589600
2018-05-17,88.74172973632812,90.73329416832706,87.86309727393932,87.86309727393932,520533
2018-05-18,86.69158935546875,88.7417343572117,85.60795128505117,88.7417343572117,980066
2018-05-21,90.20612335205078,91.05546194037015,84.93433551979336,86.9844731633802,633933
2018-05-22,95.91722106933594,96.06366106443481,90.2061208464601,90.2061208464601,462766
2018-05-23,95.74150085449219,95.91722737050549,90.79187934307389,95.91722737050549,487666
2018-05-24,89.32747650146484,93.77920409449239,89.09317700926512,93.13487862888151,822100
2018-05-25,90.76258087158203,90.879726901322,87.95095698586984,88.7710164352849,562433
2018-05-28,86.3987045288086,90.76257249164411,85.02217922047949,90.76257249164411,427433
2018-05-29,87.16018676757812,88.88815764680072,84.49500301175549,87.2773402392148,175300
2018-05-30,87.86309051513672,90.05966777801514,85.49078677329817,88.15596301457262,493866
2018-06-01,87.54093933105469,90.76258952448887,84.90504913515237,89.70823046682885,391033
2018-06-04,88.74172973632812,90.20611469089378,86.72087879695741,88.44884976611618,304000
2018-06-05,85.72509765625,88.15597473141518,84.34857959498085,88.15597473141518,239700
2018-06-06,83.411376953125,85.46151458562363,81.71268488917815,84.99290808047505,443766
2018-06-07,80.83404541015625,83.41136979492082,78.63746796778928,83.41136979492082,547066
2018-06-08,80.98048400878906,83.14777490651888,79.07678657064635,79.75040602487236,443000
2018-06-11,81.41980743408203,82.73775244353311,78.93034995648213,81.47838045060293,202266
2018-06-12,82.23985290527344,83.38207132589955,80.0725620877285,81.41980094633571,203566
2018-06-13,78.31531524658203,82.32773096043591,77.70026874628836,82.32773096043591,786033
2018-06-14,79.1353530883789,80.21899844828646,77.90526775719401,78.19814769974872,536566
2018-06-15,79.07678985595703,79.22322984533973,75.12294738386028,79.1353628724112,389566
